League,Season,Matchday,Match_Date,Match_Time,Home_Team,Home_Team_Short,Guest_Team,Guest_Team_Short,Home_Goals,Guest_Goals,Home_Points,Guest_Points,Location,Stadium,Viewers
3. Liga,2014/2015,25. Spieltag,2015-02-13,19:00:00,1. FSV Mainz 05 II,Mainz II,Borussia Dortmund II,Dortmund II,0,0,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-13,19:00:00,VfL Osnabrück,Osnabrück,SC Fortuna Köln,Fortuna Köln,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-14,14:00:00,Jahn Regensburg,Regensburg,VfB Stuttgart II,Stuttgart II,4,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-14,14:00:00,SG Sonnenhof Großaspach,Sonnenhof Großaspach,FC Hansa Rostock,Rostock,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-14,14:00:00,Hallescher FC,Halle,SpVgg Unterhaching,Unterhaching,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-14,14:00:00,Chemnitzer FC,Chemnitz,Stuttgarter Kickers,,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-14,14:00:00,FC Rot-Weiß Erfurt,Erfurt,Preußen Münster,Münster,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-14,14:00:00,Holstein Kiel,Kiel,SG Dynamo Dresden,Dresden,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-14,14:00:00,SV Wehen Wiesbaden,Wiesbaden,FC Energie Cottbus,Cottbus,1,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,25. Spieltag,2015-02-15,14:00:00,Arminia Bielefeld,Bielefeld,MSV Duisburg,Duisburg,4,2,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-20,19:00:00,SpVgg Unterhaching,Unterhaching,Chemnitzer FC,Chemnitz,0,0,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-20,19:00:00,Borussia Dortmund II,Dortmund II,Hallescher FC,Halle,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,FC Rot-Weiß Erfurt,Erfurt,VfL Osnabrück,Osnabrück,3,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,FC Hansa Rostock,Rostock,1. FSV Mainz 05 II,Mainz II,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,VfB Stuttgart II,Stuttgart II,SG Sonnenhof Großaspach,Sonnenhof Großaspach,4,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,FC Energie Cottbus,Cottbus,Jahn Regensburg,Regensburg,4,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,SG Dynamo Dresden,Dresden,SV Wehen Wiesbaden,Wiesbaden,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,Preußen Münster,Münster,Holstein Kiel,Kiel,1,3,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,MSV Duisburg,Duisburg,SC Fortuna Köln,Fortuna Köln,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,26. Spieltag,2015-02-21,14:00:00,Stuttgarter Kickers,,Arminia Bielefeld,Bielefeld,0,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-27,19:00:00,Holstein Kiel,Kiel,FC Rot-Weiß Erfurt,Erfurt,4,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,1. FSV Mainz 05 II,Mainz II,VfB Stuttgart II,Stuttgart II,0,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,Hallescher FC,Halle,FC Hansa Rostock,Rostock,1,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,Chemnitzer FC,Chemnitz,Borussia Dortmund II,Dortmund II,3,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,Arminia Bielefeld,Bielefeld,SpVgg Unterhaching,Unterhaching,4,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,SC Fortuna Köln,Fortuna Köln,Stuttgarter Kickers,,0,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,VfL Osnabrück,Osnabrück,MSV Duisburg,Duisburg,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,SV Wehen Wiesbaden,Wiesbaden,Preußen Münster,Münster,2,2,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,Jahn Regensburg,Regensburg,SG Dynamo Dresden,Dresden,2,3,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,27. Spieltag,2015-02-28,14:00:00,SG Sonnenhof Großaspach,Sonnenhof Großaspach,FC Energie Cottbus,Cottbus,2,2,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,Holstein Kiel,Kiel,VfL Osnabrück,Osnabrück,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,FC Energie Cottbus,Cottbus,1. FSV Mainz 05 II,Mainz II,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,SG Dynamo Dresden,Dresden,SG Sonnenhof Großaspach,Sonnenhof Großaspach,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,Preußen Münster,Münster,Jahn Regensburg,Regensburg,3,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,FC Rot-Weiß Erfurt,Erfurt,SV Wehen Wiesbaden,Wiesbaden,0,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,Stuttgarter Kickers,,MSV Duisburg,Duisburg,4,2,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,SpVgg Unterhaching,Unterhaching,SC Fortuna Köln,Fortuna Köln,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,Borussia Dortmund II,Dortmund II,Arminia Bielefeld,Bielefeld,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,FC Hansa Rostock,Rostock,Chemnitzer FC,Chemnitz,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,28. Spieltag,2015-03-07,14:00:00,VfB Stuttgart II,Stuttgart II,Hallescher FC,Halle,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-13,19:00:00,SV Wehen Wiesbaden,Wiesbaden,Holstein Kiel,Kiel,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,Chemnitzer FC,Chemnitz,VfB Stuttgart II,Stuttgart II,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,Arminia Bielefeld,Bielefeld,FC Hansa Rostock,Rostock,3,2,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,SC Fortuna Köln,Fortuna Köln,Borussia Dortmund II,Dortmund II,0,0,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,MSV Duisburg,Duisburg,SpVgg Unterhaching,Unterhaching,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,VfL Osnabrück,Osnabrück,Stuttgarter Kickers,,0,0,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,Jahn Regensburg,Regensburg,FC Rot-Weiß Erfurt,Erfurt,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,SG Sonnenhof Großaspach,Sonnenhof Großaspach,Preußen Münster,Münster,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,1. FSV Mainz 05 II,Mainz II,SG Dynamo Dresden,Dresden,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,29. Spieltag,2015-03-14,14:00:00,Hallescher FC,Halle,FC Energie Cottbus,Cottbus,3,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-20,19:00:00,SV Wehen Wiesbaden,Wiesbaden,VfL Osnabrück,Osnabrück,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,Preußen Münster,Münster,1. FSV Mainz 05 II,Mainz II,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,FC Rot-Weiß Erfurt,Erfurt,SG Sonnenhof Großaspach,Sonnenhof Großaspach,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,Holstein Kiel,Kiel,Jahn Regensburg,Regensburg,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,SpVgg Unterhaching,Unterhaching,Stuttgarter Kickers,,1,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,Borussia Dortmund II,Dortmund II,MSV Duisburg,Duisburg,1,4,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,FC Hansa Rostock,Rostock,SC Fortuna Köln,Fortuna Köln,4,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,FC Energie Cottbus,Cottbus,Chemnitzer FC,Chemnitz,2,2,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-21,14:00:00,SG Dynamo Dresden,Dresden,Hallescher FC,Halle,2,3,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,30. Spieltag,2015-03-22,14:00:00,VfB Stuttgart II,Stuttgart II,Arminia Bielefeld,Bielefeld,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,SC Fortuna Köln,Fortuna Köln,VfB Stuttgart II,Stuttgart II,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,Stuttgarter Kickers,,Borussia Dortmund II,Dortmund II,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,Jahn Regensburg,Regensburg,SV Wehen Wiesbaden,Wiesbaden,3,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,SG Sonnenhof Großaspach,Sonnenhof Großaspach,Holstein Kiel,Kiel,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,1. FSV Mainz 05 II,Mainz II,FC Rot-Weiß Erfurt,Erfurt,3,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,Hallescher FC,Halle,Preußen Münster,Münster,3,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,Chemnitzer FC,Chemnitz,SG Dynamo Dresden,Dresden,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-04,14:00:00,Arminia Bielefeld,Bielefeld,FC Energie Cottbus,Cottbus,3,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-05,14:00:00,MSV Duisburg,Duisburg,FC Hansa Rostock,Rostock,2,2,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,31. Spieltag,2015-04-05,14:00:00,VfL Osnabrück,Osnabrück,SpVgg Unterhaching,Unterhaching,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,Jahn Regensburg,Regensburg,VfL Osnabrück,Osnabrück,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,Holstein Kiel,Kiel,1. FSV Mainz 05 II,Mainz II,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,SV Wehen Wiesbaden,Wiesbaden,SG Sonnenhof Großaspach,Sonnenhof Großaspach,0,1,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,FC Hansa Rostock,Rostock,Stuttgarter Kickers,,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,FC Energie Cottbus,Cottbus,SC Fortuna Köln,Fortuna Köln,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,SG Dynamo Dresden,Dresden,Arminia Bielefeld,Bielefeld,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,Preußen Münster,Münster,Chemnitzer FC,Chemnitz,2,3,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-11,14:00:00,FC Rot-Weiß Erfurt,Erfurt,Hallescher FC,Halle,1,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-12,14:00:00,Borussia Dortmund II,Dortmund II,SpVgg Unterhaching,Unterhaching,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,32. Spieltag,2015-04-12,14:00:00,VfB Stuttgart II,Stuttgart II,MSV Duisburg,Duisburg,1,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-17,19:00:00,SpVgg Unterhaching,Unterhaching,FC Hansa Rostock,Rostock,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,Stuttgarter Kickers,,VfB Stuttgart II,Stuttgart II,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,VfL Osnabrück,Osnabrück,Borussia Dortmund II,Dortmund II,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,SG Sonnenhof Großaspach,Sonnenhof Großaspach,Jahn Regensburg,Regensburg,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,1. FSV Mainz 05 II,Mainz II,SV Wehen Wiesbaden,Wiesbaden,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,Chemnitzer FC,Chemnitz,FC Rot-Weiß Erfurt,Erfurt,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,Arminia Bielefeld,Bielefeld,Preußen Münster,Münster,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,SC Fortuna Köln,Fortuna Köln,SG Dynamo Dresden,Dresden,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-18,14:00:00,MSV Duisburg,Duisburg,FC Energie Cottbus,Cottbus,3,2,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,33. Spieltag,2015-04-19,14:00:00,Hallescher FC,Halle,Holstein Kiel,Kiel,2,2,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-24,19:00:00,SG Sonnenhof Großaspach,Sonnenhof Großaspach,VfL Osnabrück,Osnabrück,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-25,14:00:00,Jahn Regensburg,Regensburg,1. FSV Mainz 05 II,Mainz II,0,0,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-25,14:00:00,FC Hansa Rostock,Rostock,Borussia Dortmund II,Dortmund II,3,2,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-25,14:00:00,FC Energie Cottbus,Cottbus,Stuttgarter Kickers,,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-25,14:00:00,Preußen Münster,Münster,SC Fortuna Köln,Fortuna Köln,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-25,14:00:00,FC Rot-Weiß Erfurt,Erfurt,Arminia Bielefeld,Bielefeld,0,4,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-25,14:00:00,Holstein Kiel,Kiel,Chemnitzer FC,Chemnitz,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-25,14:00:00,SV Wehen Wiesbaden,Wiesbaden,Hallescher FC,Halle,3,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-26,14:00:00,VfB Stuttgart II,Stuttgart II,SpVgg Unterhaching,Unterhaching,1,3,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,34. Spieltag,2015-04-26,14:00:00,SG Dynamo Dresden,Dresden,MSV Duisburg,Duisburg,0,2,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-02,14:00:00,1. FSV Mainz 05 II,Mainz II,SG Sonnenhof Großaspach,Sonnenhof Großaspach,3,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-02,14:00:00,Hallescher FC,Halle,Jahn Regensburg,Regensburg,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-02,14:00:00,Chemnitzer FC,Chemnitz,SV Wehen Wiesbaden,Wiesbaden,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-02,14:00:00,Arminia Bielefeld,Bielefeld,Holstein Kiel,Kiel,2,2,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-02,14:00:00,SC Fortuna Köln,Fortuna Köln,FC Rot-Weiß Erfurt,Erfurt,2,2,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-02,14:00:00,Stuttgarter Kickers,,SG Dynamo Dresden,Dresden,3,4,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-02,14:00:00,SpVgg Unterhaching,Unterhaching,FC Energie Cottbus,Cottbus,3,3,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-03,14:00:00,Borussia Dortmund II,Dortmund II,VfB Stuttgart II,Stuttgart II,2,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-03,14:00:00,VfL Osnabrück,Osnabrück,FC Hansa Rostock,Rostock,1,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,35. Spieltag,2015-05-03,14:00:00,MSV Duisburg,Duisburg,Preußen Münster,Münster,2,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,36. Spieltag,2015-05-08,19:00:00,VfB Stuttgart II,Stuttgart II,FC Hansa Rostock,Rostock,3,2,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,36. Spieltag,2015-05-09,14:00:00,1. FSV Mainz 05 II,Mainz II,VfL Osnabrück,Osnabrück,1,1,1,1,Unknown,Unknown,-1
3. Liga,2014/2015,36. Spieltag,2015-05-09,14:00:00,FC Energie Cottbus,Cottbus,Borussia Dortmund II,Dortmund II,0,3,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,36. Spieltag,2015-05-09,14:00:00,SG Dynamo Dresden,Dresden,SpVgg Unterhaching,Unterhaching,5,1,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,36. Spieltag,2015-05-09,14:00:00,Preußen Münster,Münster,Stuttgarter Kickers,,2,3,0,3,Unknown,Unknown,-1
3. Liga,2014/2015,36. Spieltag,2015-05-09,14:00:00,Holstein Kiel,Kiel,SC Fortuna Köln,Fortuna Köln,4,0,3,0,Unknown,Unknown,-1
3. Liga,2014/2015,36. Spieltag,2015-05-09,14:00:00,SV Wehen Wiesbaden,Wiesbaden,Arminia Bielefeld,Bielefeld,1,1,1,1,Unknown,Unknown,-1
